product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost
OFF-ELI-10000797,Office Supplies,Supplies,"Elite Ruler, High Speed",13.8,1,0.0,1.08,0.84
TEC-PH-10000214,Technology,Phones,"Apple Speaker Phone, VoIP",987.12,8,0.0,335.52,76.53
OFF-SU-10002230,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",31.2,3,0.6,-22.62,4.92
OFF-PA-10003139,Office Supplies,Paper,"SanDisk Parchment Paper, Recycled",74.79,5,0.1,22.29,4.04
OFF-EN-10001832,Office Supplies,Envelopes,"Ames Mailers, with clear poly window",31.512,2,0.4,-12.088,7.87
OFF-LA-10001942,Office Supplies,Labels,"Novimex Shipping Labels, 5000 Label Set",22.74,3,0.0,4.98,2.05
OFF-EN-10003737,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",73.864,7,0.6,-77.616,6.24
TEC-AC-10002760,Technology,Accessories,"Memorex Memory Card, Erganomic",40.032,1,0.4,-26.688,1.88
TEC-AC-10003327,Technology,Accessories,"Logitech Keyboard, Erganomic",562.08,8,0.0,50.4,99.86
FUR-FU-10001691,Furniture,Furnishings,"Deflect-O Photo Frame, Black",311.4,6,0.0,68.4,9.73
TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,224.937,3,0.7,-164.9538,19.0
OFF-FA-10000834,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes",16.62,2,0.0,6.96,1.26
OFF-BI-10001384,Office Supplies,Binders,"Cardinal Binder, Economy",96.81,7,0.0,35.7,4.65
OFF-BI-10001819,Office Supplies,Binders,"Cardinal Binder, Clear",14.176,4,0.6,-16.304,1.07
TEC-CO-10001222,Technology,Copiers,"Sharp Fax Machine, Laser",274.9545,1,0.07,-0.0255,2.98
FUR-BO-10004316,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",260.496,2,0.1,-5.844,24.73
TEC-CO-10001952,Technology,Copiers,"Hewlett Personal Copier, Digital",647.595,5,0.1,57.495,15.11
TEC-CO-10000279,Technology,Copiers,"Hewlett Personal Copier, High-Speed",427.41,3,0.0,132.48,60.99
OFF-LA-10001317,Office Supplies,Labels,Avery 520,2.52,1,0.2,0.882,0.12
FUR-CH-10002970,Furniture,Chairs,"Harbour Creations Chairmat, Black",243.495,7,0.5,-141.435,12.83
FUR-TA-10003522,Furniture,Tables,"Chromcraft Conference Table, with Bottom Storage",523.602,3,0.7,-890.178,97.85
OFF-SME-10000538,Office Supplies,Storage,"Smead File Cart, Single Width",773.28,6,0.0,54.0,104.77
OFF-BI-10003392,Office Supplies,Binders,"Acco Binder Covers, Durable",23.712,3,0.2,-2.088,1.48
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.0,55.896,122.23
FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0.0,19.4688,4.42
OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2,0.2,26.224,54.39
OFF-AP-10004063,Office Supplies,Appliances,"Cuisinart Stove, Silver",1078.08,3,0.0,452.76,117.24
OFF-PA-10000976,Office Supplies,Paper,"Green Bar Cards & Envelopes, Premium",102.5868,4,0.47,-89.0532,14.81
OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.944,2,0.2,0.9576,1.19
FUR-FU-10002630,Furniture,Furnishings,"Tenex Clock, Erganomic",97.74,3,0.0,28.32,4.48
TEC-PH-10003491,Technology,Phones,"Samsung Office Telephone, Full Size",299.295,5,0.1,-6.705,29.07
OFF-EN-10002723,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window",101.94,2,0.0,5.04,16.95
OFF-PA-10003424,Office Supplies,Paper,"Enermax Computer Printout Paper, 8.5 x 11",65.22,2,0.0,16.92,3.95
OFF-PA-10000788,Office Supplies,Paper,Xerox 210,15.552,3,0.2,5.4432,1.53
TEC-PH-10001354,Technology,Phones,"Motorola Speaker Phone, Full Size",524.28,4,0.0,146.76,148.45
OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.368,2,0.2,3.7584,0.47
OFF-FA-10002045,Office Supplies,Fasteners,"Accos Rubber Bands, Metal",15.12,1,0.1,4.53,2.58
OFF-EN-10004899,Office Supplies,Envelopes,"Jiffy Mailers, Recycled",23.98,1,0.0,7.66,2.33
TEC-CIS-10000791,Technology,Phones,"Cisco Audio Dock, Full Size",183.36,1,0.0,27.48,29.62
OFF-SU-10003191,Office Supplies,Supplies,"Stiletto Scissors, Easy Grip",30.276,2,0.4,-17.184,2.78
OFF-AP-10003275,Office Supplies,Appliances,"KitchenAid Microwave, Silver",622.14,2,0.0,87.06,71.75
OFF-KRA-10003816,Office Supplies,Envelopes,"Kraft Mailers, with clear poly window",16.476,1,0.6,-14.844,1.32
OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12,4,0.0,11.3288,2.6
TEC-PH-10000332,Technology,Phones,"Samsung Smart Phone, VoIP",848.32,5,0.6,-996.78,118.16
OFF-AP-10004499,Office Supplies,Appliances,"Cuisinart Stove, Red",322.974,1,0.4,-0.006,20.13
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0.0,19.2454,8.12
FUR-FU-10004313,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",53.046,3,0.3,7.506,4.29
OFF-ST-10002466,Office Supplies,Storage,"Smead Box, Blue",8.616,3,0.6,-4.344,1.39
TEC-MOT-10002560,Technology,Phones,"Motorola Signal Booster, Full Size",144.42,1,0.0,23.1,15.45
OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,4,0.0,6.4216,1.11
OFF-LA-10004008,Office Supplies,Labels,Avery 507,18.432,8,0.2,5.9904,0.96
TEC-OKI-10003770,Technology,Machines,"Okidata Receipt Printer, Durable",49.212,1,0.6,-68.898,0.65
TEC-PH-10004732,Technology,Phones,"Cisco Office Telephone, Cordless",249.93,3,0.0,52.47,20.07
OFF-AP-10001568,Office Supplies,Appliances,"Hamilton Beach Toaster, Silver",116.52,2,0.0,51.24,13.77
OFF-ST-10002371,Office Supplies,Storage,"Rogers File Cart, Industrial",188.8,2,0.0,1.88,13.04
OFF-PA-10003513,Office Supplies,Paper,"Enermax Message Books, Recycled",29.88,2,0.0,13.44,7.82
OFF-AR-10003446,Office Supplies,Art,"BIC Highlighters, Water Color",129.1224,8,0.27,-47.7576,18.6
OFF-SU-10004888,Office Supplies,Supplies,"Stiletto Shears, Steel",47.49,1,0.0,4.26,6.37
OFF-ST-10002263,Office Supplies,Storage,"Rogers Trays, Wire Frame",243.0,4,0.0,119.04,41.83
OFF-GLO-10004160,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, with clear poly window",8.352,1,0.6,-6.288,0.74
FUR-BO-10004082,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",1451.5,5,0.0,595.1,46.73
OFF-SAN-10000931,Office Supplies,Paper,"SanDisk Message Books, 8.5 x 11",11.184,1,0.6,-3.096,1.63
FUR-FU-10001317,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",37.82,1,0.0,7.56,3.26
OFF-BI-10000323,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",137.25,5,0.0,38.4,4.17
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.0,7.9248,4.02
TEC-AC-10003103,Technology,Accessories,"SanDisk Keyboard, Erganomic",317.16,4,0.0,41.16,34.42
FUR-SAU-10001776,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",889.02,6,0.0,320.04,267.64
TEC-CIS-10003103,Technology,Phones,"Cisco Office Telephone, VoIP",32.22,1,0.6,-15.33,1.61
OFF-BI-10001904,Office Supplies,Binders,"Cardinal Binder Covers, Durable",67.5,5,0.0,33.0,6.67
OFF-EN-10000031,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint",140.6,10,0.0,26.6,15.6
FUR-SAF-10000204,Furniture,Bookcases,"Safco Library with Doors, Metal",311.4,3,0.2,-31.14,31.12
OFF-BOS-10002705,Office Supplies,Art,"Boston Highlighters, Fluorescent",80.52,4,0.0,20.88,8.78
TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.984,2,0.2,113.998,60.99
TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,3,0.2,22.4925,41.35
TEC-AC-10001611,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",90.84,2,0.0,25.38,8.45
TEC-CO-10004976,Technology,Copiers,"Brother Ink, High-Speed",145.5,2,0.5,-128.04,22.36
TEC-CO-10000786,Technology,Copiers,"Canon Fax Machine, Color",639.66,2,0.0,121.5,40.61
TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,1,0.0,2.999,2.36
FUR-TA-10004744,Furniture,Tables,"Lesro Conference Table, with Bottom Storage",1715.16,2,0.0,720.36,725.57
OFF-AVE-10003504,Office Supplies,Labels,"Avery Legal Exhibit Labels, 5000 Label Set",23.46,2,0.0,10.74,0.79
TEC-PH-10004635,Technology,Phones,"Samsung Office Telephone, with Caller ID",130.44,2,0.0,30.0,15.48
OFF-ST-10004695,Office Supplies,Storage,"Fellowes File Cart, Blue",617.895,5,0.1,205.845,61.47
FUR-FU-10001090,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",23.4,1,0.0,7.23,1.46
TEC-PH-10004915,Technology,Phones,"Nokia Speaker Phone, Cordless",252.0,4,0.5,-35.28,22.89
OFF-FA-10000805,Office Supplies,Fasteners,"Accos Staples, 12 Pack",12.456,2,0.4,-6.684,1.13
TEC-AC-10001311,Technology,Accessories,"Belkin Keyboard, Erganomic",163.38,5,0.4,16.28,7.18
TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991,189.34
FUR-ADV-10004718,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",12.078,2,0.7,-20.142,0.83
OFF-BIC-10002722,Office Supplies,Art,"BIC Pens, Water Color",17.46,1,0.0,7.14,1.29
TEC-AC-10004848,Technology,Accessories,"SanDisk Memory Card, Erganomic",233.6664,4,0.47,-167.6136,27.0
OFF-SU-10003511,Office Supplies,Supplies,"Kleencut Ruler, High Speed",54.24,4,0.0,11.88,12.14
OFF-FA-10000194,Office Supplies,Fasteners,"OIC Push Pins, Metal",10.02,1,0.0,2.8,1.58
OFF-PA-10001944,Office Supplies,Paper,"SanDisk Computer Printout Paper, Premium",26.811,1,0.1,-0.609,2.5
TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,206.991,3,0.7,-172.4925,16.34
FUR-CH-10001374,Furniture,Chairs,"Novimex Steel Folding Chair, Black",63.84,2,0.4,5.32,4.06
OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,6,0.0,7.9488,0.89
TEC-LOG-10003896,Technology,Accessories,"Logitech Router, Erganomic",1470.78,6,0.0,264.6,146.55
OFF-PA-10003686,Office Supplies,Paper,"SanDisk Message Books, Multicolor",104.7045,5,0.17,-17.6955,5.35
OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,8.56,2,0.0,3.852,1.63
OFF-PA-10001385,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",35.34,3,0.0,9.18,7.22
FUR-BO-10002324,Furniture,Bookcases,"Sauder Stackable Bookrack, Pine",199.12,2,0.0,67.68,11.84
TEC-KON-10002052,Technology,Machines,"Konica Inkjet, Wireless",1253.76,4,0.0,200.52,234.11
OFF-PA-10000034,Office Supplies,Paper,"Xerox Cards & Envelopes, Multicolor",278.28,6,0.0,27.72,22.21
TEC-AC-10002756,Technology,Accessories,"SanDisk Keyboard, Bluetooth",293.328,6,0.4,-78.372,29.85
TEC-AC-10004975,Technology,Accessories,"SanDisk Numeric Keypad, Erganomic",189.5,5,0.0,28.4,11.62
OFF-FA-10001815,Office Supplies,Fasteners,"Advantus Push Pins, Bulk Pack",15.392,2,0.2,3.832,0.17
TEC-MA-10003812,Technology,Machines,"Panasonic Printer, Wireless",679.5495,3,0.15,79.8795,27.71
TEC-CO-10001726,Technology,Copiers,"HP Fax and Copier, High-Speed",323.3601,3,0.37,-66.7899,2.99
TEC-MA-10004064,Technology,Machines,"Panasonic Calculator, Red",94.86,2,0.0,33.18,6.12
OFF-LA-10000927,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",7.416,3,0.6,-8.184,2.28
FUR-BO-10004142,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",584.2,2,0.0,239.52,201.97
TEC-AC-10000203,Technology,Accessories,"SanDisk Router, Bluetooth",683.6,4,0.0,328.08,20.95
OFF-WIL-10003308,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled",92.4,8,0.0,22.08,2.32
TEC-MOT-10001950,Technology,Phones,"Motorola Headset, Full Size",162.06,2,0.0,35.64,38.35
TEC-AC-10001056,Technology,Accessories,"Belkin Router, USB",517.92,2,0.0,243.42,45.74
TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,9,0.4,-157.9383,59.93
OFF-SU-10003522,Office Supplies,Supplies,"Elite Box Cutter, Serrated",170.586,6,0.1,64.386,12.76
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.039,14.78
OFF-LA-10001474,Office Supplies,Labels,Avery 477,274.77,9,0.0,126.3942,0.2
OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,3,0.2,1.5522,0.75
FUR-TA-10003179,Furniture,Tables,"Chromcraft Round Table, Adjustable Height",915.1155,3,0.35,-98.5545,69.34
OFF-GRE-10001084,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor",99.6,2,0.0,11.94,19.59
TEC-ENE-10003090,Technology,Accessories,"Enermax Memory Card, Programmable",115.89,1,0.0,21.99,10.87
FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.3992,3,0.32,-91.7586,37.17
TEC-PH-10004714,Technology,Phones,"Motorola Office Telephone, VoIP",287.4,4,0.0,126.36,5.32
OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",13.76,2,0.0,6.3296,1.35
FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,386.91,9,0.5,-185.7168,44.06
OFF-SU-10001709,Office Supplies,Supplies,"Kleencut Scissors, High Speed",22.29,1,0.0,9.57,0.97
FUR-TA-10002467,Furniture,Tables,"Lesro Conference Table, Adjustable Height",2794.2525,5,0.35,515.7525,245.86
OFF-LA-10000370,Office Supplies,Labels,"Hon Color Coded Labels, Laser Printer Compatible",13.5786,2,0.47,-3.6414,2.74
OFF-AME-10002697,Office Supplies,Envelopes,"Ames Business Envelopes, Recycled",5.376,1,0.6,-2.964,0.73
FUR-BO-10004161,Furniture,Bookcases,"Bush Corner Shelving, Mobile",246.6945,3,0.35,-125.2755,24.69
FUR-BO-10004103,Furniture,Bookcases,"Dania Library with Doors, Pine",291.0,3,0.6,-72.78,46.23
TEC-CAN-10001378,Technology,Copiers,"Canon Personal Copier, High-Speed",281.88,2,0.0,76.08,42.3
FUR-CH-10000656,Furniture,Chairs,"Hon Swivel Stool, Adjustable",332.28,5,0.4,-60.92,47.22
TEC-BRO-10000463,Technology,Copiers,"Brother Copy Machine, Color",527.46,2,0.0,226.8,27.37
OFF-FEL-10004974,Office Supplies,Storage,"Fellowes Folders, Industrial",10.752,1,0.6,-9.948,1.03
OFF-GRE-10002561,Office Supplies,Paper,"Green Bar Message Books, Premium",95.16,4,0.0,9.48,6.19
TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0.0,22.4316,3.97
FUR-HAR-10000870,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",59.19,1,0.0,5.31,3.53
TEC-AC-10004081,Technology,Accessories,"Logitech Keyboard, Bluetooth",144.9,2,0.0,72.42,10.87
OFF-PA-10004421,Office Supplies,Paper,"Enermax Memo Slips, Multicolor",147.94,13,0.0,56.16,15.7
OFF-GLO-10003650,Office Supplies,Envelopes,"GlobeWeis Mailers, with clear poly window",12.627,1,0.7,-21.483,0.59
TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.96,5,0.2,27.986,3.63
OFF-FA-10000154,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack",38.961,3,0.1,16.821,5.04
OFF-BI-10001135,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",7.092,2,0.4,-2.748,0.37
OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",11.648,2,0.2,4.0768,0.95
FUR-CH-10000966,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",400.95,6,0.1,13.23,59.42
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,6.216,2.41
OFF-LA-10000624,Office Supplies,Labels,"Hon File Folder Labels, 5000 Label Set",45.15,5,0.0,16.65,3.05
OFF-FA-10004824,Office Supplies,Fasteners,"Stockwell Rubber Bands, Bulk Pack",112.98,7,0.0,19.11,13.97
OFF-SU-10002909,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",64.2,4,0.0,5.04,2.13
FUR-FU-10004497,Furniture,Furnishings,"Tenex Door Stop, Erganomic",102.024,4,0.4,-15.336,7.38
OFF-AR-10001547,Office Supplies,Art,Newell 311,5.304,3,0.2,0.4641,0.4
FUR-FU-10001480,Furniture,Furnishings,"Advantus Door Stop, Black",330.22,11,0.0,108.9,34.6
FUR-IKE-10002268,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal",169.8,1,0.0,28.86,13.23
OFF-BI-10002190,Office Supplies,Binders,"Wilson Jones Binder, Durable",43.56,3,0.0,12.6,3.14
TEC-AC-10003763,Technology,Accessories,"Logitech Mouse, Programmable",61.56,2,0.0,16.62,10.79
TEC-OKI-10003433,Technology,Machines,"Okidata Card Printer, Wireless",351.66,2,0.0,17.58,47.11
OFF-AP-10001975,Office Supplies,Appliances,"Cuisinart Microwave, Black",444.624,6,0.6,-466.896,39.12
TEC-CO-10004813,Technology,Copiers,"Hewlett Ink, Digital",889.92,6,0.0,355.86,38.32
FUR-CHR-10001784,Furniture,Tables,"Chromcraft Coffee Table, with Bottom Storage",534.18,2,0.0,16.02,42.51
TEC-AC-10001791,Technology,Accessories,"Memorex Mouse, Programmable",118.68,4,0.0,8.28,24.36
FUR-TA-10004826,Furniture,Tables,"Bevis Training Table, Rectangular",665.1,2,0.0,212.82,31.56
OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,4,0.2,3.6432,2.9
FUR-DEF-10000346,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",110.1,1,0.0,8.79,10.98
OFF-LA-10002673,Office Supplies,Labels,"Harbour Creations Round Labels, Laser Printer Compatible",18.0,4,0.0,8.64,1.47
OFF-HOO-10000318,Office Supplies,Appliances,"Hoover Microwave, Silver",309.39,1,0.0,151.59,23.83
OFF-PA-10004286,Office Supplies,Paper,"Enermax Cards & Envelopes, Recycled",94.02,2,0.0,24.42,6.06
OFF-STO-10001142,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",57.96,4,0.0,0.48,9.43
TEC-CIS-10000436,Technology,Phones,"Cisco Speaker Phone, with Caller ID",138.48,1,0.0,5.52,22.36
OFF-LA-10002744,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable",3.075,1,0.5,-0.555,0.52
FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,6.22
OFF-BOS-10002041,Office Supplies,Art,"Boston Highlighters, Water Color",17.64,2,0.6,-18.54,1.77
FUR-HON-10001776,Furniture,Chairs,"Hon Bag Chairs, Red",180.6,4,0.0,59.52,13.99
FUR-TA-10000861,Furniture,Tables,"Barricks Conference Table, with Bottom Storage",1360.62,3,0.5,-979.65,91.18
OFF-EN-10002961,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",22.8,2,0.0,5.22,4.09
OFF-BI-10002712,Office Supplies,Binders,"Acco Hole Reinforcements, Durable",13.872,2,0.15,1.452,1.95
FUR-FU-10004474,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",35.088,2,0.4,4.088,13.65
FUR-TA-10002868,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",607.38,4,0.5,-303.78,132.28
TEC-AC-10004016,Technology,Accessories,"Memorex Flash Drive, Programmable",61.8,2,0.0,14.82,5.53
OFF-AP-10002698,Office Supplies,Appliances,"Cuisinart Microwave, Black",277.89,1,0.0,13.89,52.2
OFF-ST-10000022,Office Supplies,Storage,"Eldon Folders, Industrial",83.808,8,0.4,-51.792,7.8
OFF-STI-10000114,Office Supplies,Supplies,"Stiletto Letter Opener, High Speed",50.004,6,0.7,-88.416,3.43
OFF-ACM-10002816,Office Supplies,Supplies,"Acme Letter Opener, Steel",59.22,2,0.0,24.24,2.85
OFF-PA-10004727,Office Supplies,Paper,"Eaton Note Cards, 8.5 x 11",42.1191,3,0.47,-11.9709,9.54
TEC-CO-10001309,Technology,Copiers,"Hewlett Wireless Fax, Laser",505.90616,2,0.002,14.18616,84.77
OFF-ACC-10002772,Office Supplies,Binders,"Acco Index Tab, Economy",20.16,2,0.0,9.24,2.99
OFF-CAM-10002625,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",24.54,1,0.0,10.77,2.62
OFF-STA-10000054,Office Supplies,Art,"Stanley Pens, Fluorescent",22.62,2,0.0,1.98,4.49
OFF-AR-10002113,Office Supplies,Art,"Boston Highlighters, Easy-Erase",57.42,3,0.0,12.6,3.57
TEC-PH-10001051,Technology,Phones,HTC One,239.976,3,0.2,26.9973,15.01
TEC-AC-10001187,Technology,Accessories,"Memorex Keyboard, USB",143.1,2,0.0,5.7,30.35
OFF-EN-10000694,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint",39.48,2,0.0,4.32,3.51
OFF-LA-10004648,Office Supplies,Labels,"Avery Color Coded Labels, 5000 Label Set",36.48,4,0.0,13.44,3.31
TEC-AC-10002170,Technology,Accessories,"Enermax Numeric Keypad, USB",147.04,4,0.0,26.4,36.66
OFF-BOS-10001576,Office Supplies,Art,"Boston Pencil Sharpener, Fluorescent",11.58,1,0.6,-13.32,1.44
FUR-TA-10002833,Furniture,Tables,"Lesro Training Table, Rectangular",458.1564,4,0.57,-511.4436,30.75
TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,0.0,8.4966,2.16
OFF-ELI-10002160,Office Supplies,Supplies,"Elite Scissors, Easy Grip",24.15,1,0.0,11.1,3.83
TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,699.93,7,0.0,181.9818,31.52
FUR-LES-10004886,Furniture,Tables,"Lesro Conference Table, Fully Assembled",1718.1,2,0.0,68.7,196.23
FUR-BUS-10001876,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Pine",43.416,1,0.7,-89.754,2.35
OFF-IBI-10001951,Office Supplies,Binders,"Ibico Hole Reinforcements, Clear",12.9,2,0.0,4.98,1.01
OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99,0.22
OFF-FIS-10002784,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",14.208,1,0.6,-8.892,0.91
OFF-FA-10001348,Office Supplies,Fasteners,"Accos Thumb Tacks, Metal",20.7,3,0.5,-12.87,3.18
FUR-CH-10000265,Furniture,Chairs,"Office Star Chairmat, Adjustable",409.86,9,0.0,94.14,29.16
TEC-CAN-10002843,Technology,Copiers,"Canon Ink, Digital",146.79,1,0.0,16.14,14.26
OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3,0.0,19.3116,21.57
OFF-PA-10001006,Office Supplies,Paper,"Eaton Message Books, Recycled",55.323,3,0.1,19.593,4.51
TEC-CO-10001450,Technology,Copiers,"Canon Personal Copier, High-Speed",224.37648,6,0.602,-266.18352,19.47
FUR-CH-10000920,Furniture,Chairs,"Novimex Executive Leather Armchair, Adjustable",242.944,2,0.6,-230.816,20.68
TEC-MA-10001598,Technology,Machines,"Panasonic Card Printer, Wireless",347.64,5,0.4,-0.06,40.52
TEC-PH-10003312,Technology,Phones,"Cisco Office Telephone, VoIP",214.8,4,0.0,88.0,19.04
OFF-SAN-10004602,Office Supplies,Paper,"SanDisk Parchment Paper, 8.5 x 11",8.34,1,0.6,-9.39,0.59
TEC-AC-10001942,Technology,Accessories,"Memorex Flash Drive, Programmable",92.7,3,0.0,30.51,9.61
OFF-PA-10000382,Office Supplies,Paper,"SanDisk Computer Printout Paper, Multicolor",84.24,3,0.1,28.98,5.94
OFF-AR-10000185,Office Supplies,Art,"Stanley Pens, Water Color",17.64,2,0.0,0.32,1.26
OFF-BI-10003124,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",13.68,2,0.0,2.82,0.96
TEC-MA-10001546,Technology,Machines,"Okidata Phone, Red",504.0,6,0.0,246.96,150.94
FUR-FU-10002928,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",53.595,3,0.25,11.385,2.8
TEC-AC-10002025,Technology,Accessories,"Memorex Flash Drive, Bluetooth",39.2,5,0.6,-38.3,5.66
FUR-BO-10002334,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",115.032,2,0.4,-55.608,21.36
FUR-CH-10002817,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",59.4,3,0.6,-44.58,9.62
OFF-AR-10001462,Office Supplies,Art,"Stanley Highlighters, Fluorescent",47.88,3,0.0,17.64,6.6
OFF-ACM-10004587,Office Supplies,Supplies,"Acme Scissors, Steel",59.616,8,0.7,-45.744,7.12
FUR-BO-10002346,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",97.272,2,0.4,-17.848,6.84
FUR-BO-10002592,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",197.92,5,0.6,-183.08,16.28
TEC-AC-10004044,Technology,Accessories,"SanDisk Mouse, Programmable",63.696,4,0.4,-12.784,2.67
TEC-PH-10002033,Technology,Phones,Konftel 250 Conference�phone�- Charcoal black,569.64,2,0.0,148.1064,1.91
OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0.0,50.9208,26.19
FUR-BO-10000734,Furniture,Bookcases,"Bush Corner Shelving, Pine",83.56,1,0.0,30.08,15.79
OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2,0.2,1.0584,0.79
FUR-FU-10000422,Furniture,Furnishings,"Deflect-O Photo Frame, Black",155.7,3,0.0,13.95,7.55
TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475,2.13
OFF-LA-10004916,Office Supplies,Labels,"Harbour Creations Shipping Labels, Laser Printer Compatible",68.76,6,0.0,26.1,6.55
OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0.0,6.5688,0.87
